Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
Combined,KF Medium Mass,0.7565833490340153,0.761894349886418,0.018590618906940724,0.7443275064664048,0.7605634006345158,0.7795035372726221,0.29978094069187083,0.3016482425098971,0.006087001128959623,0.2959508976049346,0.30134085023983975,0.30773304848871286,0.21682933045477412,0.2155184637095122,0.01481454416416989,0.2006487478362367,0.2139739307643248,0.23112693554212174,0.10334197932866265,0.10700895990478179,0.004494564794989906,0.10271866070678128,0.10688138005935541,0.11161412622939908
