Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
r568.romulus25.3072g1HsbBH,1,0.9770682159903827,0.9438448909447709,0.07327569723602467,0.19321747992627192,0.20120308002794773,0.04517695369164807,0.00901798173928595,0.02867936417800928,0.034577687881502964,0.0057596395518739,0.016641418430704904,0.015918897151165044
r569.romulus25.3072g1HsbBH,1,0.8329727609861383,0.8362023769940211,0.04819867480706517,0.14164921498927738,0.15090501906514273,0.03828360342406667,0.10827202936589575,0.09218044100385756,0.030229900329116887,0.011266007636836241,0.02422613436633369,0.013771255374970709
r571.romulus25.3072g1HsbBH,1,0.8258611562459697,0.8237078943023034,0.008672019544300802,0.17116678632903892,0.1723494073154502,0.004146975205286956,0.004219193031861581,0.020959020917060374,0.013452542373579776,0.0076638987202476555,0.010619750109810262,0.004737564133323577
r597.romulus25.3072g1HsbBH,1,0.8664108998506366,0.8713182247481238,0.05441590124823908,0.15480520673624146,0.16312560916693908,0.043095804376318145,0.07680995596324103,0.06038999848875307,0.03006774901671742,0.008255989052494946,0.016408529825084853,0.01762612483515549
r613.romulus25.3072g1HsbBH,1,0.9267360485670408,0.9167930432248228,0.046624386973317326,0.1612455680590765,0.16899521535070997,0.047599183402469214,0.0034423329449484274,0.037711622189692186,0.04486107301996708,0.008812085691239306,0.017318340630470143,0.04007298245226524
r614.romulus25.3072g1HsbBH,1,0.8982952254662164,0.892633663396606,0.058853769135737366,0.1521201355346007,0.15681556799314186,0.03056244659171642,0.04151778289715443,0.03880738245867684,0.02790805893947026,0.01099167754561894,0.009302923750955726,0.004842799204564846
r615.romulus25.3072g1HsbBH,1,0.6324487049000461,0.6222521387794288,0.011397028619537529,0.3346730907851341,0.3473299430453934,0.010248702031619712,0.016870649170564665,0.03610540890644346,0.01394814027346913,0.03605942055498629,0.04967992580285719,0.008334608638056655
r618.romulus25.3072g1HsbBH,1,0.3674886780826797,0.37415154479532425,0.006720507014089463,0.3166824285683311,0.3239028191286334,0.005908044668260381,0.011714102917853703,0.025891237050234203,0.005913329973672486,0.0027516436320118246,0.009555045606436222,0.004286198463015606
r634.romulus25.3072g1HsbBH,1,0.74194830939208,0.7332950899444879,0.0332863665389552,0.1646807472525068,0.16853976598082573,0.02349238736139256,0.05697826612610473,0.052616926973475114,0.021126330879171092,0.0063749839338378385,0.01159061755259607,0.013377438428967046
r642.romulus25.3072g1HsbBH,1,0.9280645455104835,0.9141396395337517,0.06029905168259748,0.1652722701099982,0.1744635597402509,0.04046220447357955,0.02026566229840265,0.03883554018908679,0.0465206840403447,0.016686835330672327,0.023626283576998506,0.023900563399619556
r656.romulus25.3072g1HsbBH,1,0.9415713902619,0.9334845143191965,0.009708035199967428,0.17196430417111594,0.16861099688528405,0.005133333007027221,0.007428334998097561,0.013118450386030586,0.011921428007272842,0.020720995891911707,0.017789957622710236,0.004492269839166172
r707.romulus25.3072g1HsbBH,2,0.7007493615774586,0.6942746218522907,0.02219747581288981,0.5650092437806404,0.5676848987647596,0.003628534948565344,0.026138909721691007,0.0183940654657786,0.011726160523661575,0.0029220934727418246,0.005417839082780625,0.0035915017430740506
r716.romulus25.3072g1HsbBH,1,0.4641503135202755,0.46176775668506653,0.007983453217561361,0.335249934903126,0.33058245666967934,0.0049356691964421206,0.01367350800747056,0.02420099504618248,0.012644235494006492,0.0001967390698034057,0.008216549793845366,0.006200436312092808
r718.romulus25.3072g1HsbBH,1,0.9634274605237796,0.9446253155695822,0.04906918062528416,0.22871863132381426,0.22579819617258773,0.030527729304704678,0.012571924870511477,0.031178707801046417,0.0310276575828307,0.03993038719109829,0.04336245964085145,0.014100265161554479
r719.romulus25.3072g1HsbBH,1,0.6611148709762749,0.6500961639656568,0.03764707854097274,0.2268692651447096,0.23241106687218485,0.02890732077875341,0.11315233681989863,0.10717916916870104,0.02200565951590685,0.012399737483571913,0.013637847613276938,0.011906287441047337
r741.romulus25.3072g1HsbBH,1,0.9676977311473504,0.9256197687221573,0.05370640281058973,0.22857827765473654,0.22397229059735918,0.02887450896155975,0.0004792390977474449,0.04598216285020733,0.03940310748569079,0.053986575640441056,0.04934019214733403,0.012876412049688478
r749.romulus25.3072g1HsbBH,1,0.7600164013105648,0.7600662879840767,0.025926214410088706,0.22621057559291038,0.22752433623476354,0.04026453532469966,0.031890854313486525,0.03955662151782523,0.029192614201540668,0.014748975571841787,0.012973581800162382,0.00591394887567398
r753.romulus25.3072g1HsbBH,1,0.769225994732145,0.7722279915904147,0.01940077668221524,0.39238959171675575,0.3954355478793819,0.0052908656822343,0.05468071961319311,0.061258478100977065,0.021551966315862526,0.01650160652220571,0.020157962667724117,0.007377986294577093
r761.romulus25.3072g1HsbBH,1,0.640064079528691,0.6451972016459201,0.01902753522171105,0.20901464120670524,0.20979291377996573,0.00637043410789294,0.07923824218479802,0.09508166247634212,0.02864939150509193,0.028562236485192287,0.024768292918060795,0.006535739528958958
r850.romulus25.3072g1HsbBH,1,0.5252065403961482,0.5249109819169672,0.005282110701295809,0.4338277435568663,0.4359587566858699,0.0037120406865062453,0.029311014689484223,0.018363445515024657,0.010553586456827994,0.004666104407520106,0.007377973316686061,0.004294818036434172
r852.romulus25.3072g1HsbBH,1,0.6296070128061624,0.6379919294602036,0.015413448925365947,0.37674485470948205,0.3836120362133629,0.012134989539262007,0.03399528325922095,0.03796135635715665,0.017407104071391975,0.0035456097872459923,0.01716665264976263,0.01012007118463852
r886.romulus25.3072g1HsbBH,1,0.8767111257754103,0.8607590569028101,0.07649240457700975,0.1795925996570634,0.1883609536078332,0.035430111159087015,0.03523295872871626,0.04372159799251446,0.03798323565704713,0.02668125412211214,0.03362955638149573,0.013663240270881487
r916.romulus25.3072g1HsbBH,1,0.637629122669032,0.6693350961192215,0.03818516750741602,0.19134339708288567,0.20867937739272657,0.02572486492848461,0.06474599414665808,0.11771614040646804,0.026484957995664766,0.015879713477932655,0.035872692090016645,0.013519414006756133
r918.romulus25.3072g1HsbBH,1,0.8372201462919086,0.835635510880306,0.03299606895173232,0.40160211789025774,0.4039035933104472,0.027223086974325673,0.039367573009361834,0.03428358025957775,0.023613325393301937,0.019315943151488726,0.022548281097636173,0.014029774670013427
r968.romulus25.3072g1HsbBH,3,0.8908505684236419,0.8668446899646294,0.10191762554240835,0.4739154740793725,0.4793550642189183,0.011613907717575481,0.006627476373806801,0.021468047030357363,0.017450621222586084,0.0006872430050076199,0.009766383332730538,0.005954225360671594
r977.romulus25.3072g1HsbBH,1,0.9232333753420368,0.9171358418436019,0.02291629782092968,0.3014637206794543,0.2993363405804564,0.003871845351982533,0.03684056708620355,0.046021340220644254,0.023512297117425425,0.007028369516218217,0.00927066777413418,0.004094397694500206
rogue.cosmo25cmb.4096g5HbwK1BH,1,0.936360738211085,0.924648304215771,0.03483689664832545,0.5841730027863995,0.5879650341201774,0.020967473114163027,0.008376362053870174,0.019532180565742914,0.023985516227354585,0.0428698375718091,0.044597775807978184,0.008817158155218144
rogue.cosmo25cmb.4096g5HbwK1BH,2,0.6916607897644245,0.7019797995953859,0.03529346296280172,0.6034104965460003,0.605275632176424,0.0030019558777319394,0.026751558053022106,0.02874683877313671,0.010105953586503366,0.002584664517781482,0.003486432326359056,0.0023435185758403153
rogue.cosmo25cmb.4096g5HbwK1BH,3,0.9085853897431284,0.8993728303711472,0.012186713815504683,0.25846301719977555,0.2534986553760722,0.005362455192236796,0.014472100791616496,0.03379460025459821,0.01885336582708593,0.029370034778984665,0.02682424853205228,0.004753439470702188
rogue.cosmo25cmb.4096g5HbwK1BH,5,0.732961250550372,0.7325443325743601,0.027440842258614782,0.40435804795563846,0.40528031975404355,0.011897166865145326,0.08008477310382896,0.07158399349528323,0.024777304627672865,0.001912787910438282,0.004285027611626584,0.007995775134542362
rogue.cosmo25cmb.4096g5HbwK1BH,7,0.8947553433068389,0.8815173034460402,0.025386347940245045,0.7413296986817518,0.7500451611055768,0.012004606925146783,0.03040849882009149,0.03490308798819594,0.01258924506700102,0.010638634318592383,0.018178622551395636,0.007874811706196467
rogue.cosmo25cmb.4096g5HbwK1BH,8,0.9404362595150239,0.8807722536625437,0.09468833815963701,0.539678494111086,0.5425804487361627,0.016541594267411558,0.023383928314230685,0.044488349134984694,0.020687718591315088,0.010104552892760906,0.011751147942711307,0.008658892828517407
rogue.cosmo25cmb.4096g5HbwK1BH,9,0.5747507082205352,0.5784149481125195,0.010749974674713102,0.36801368842075693,0.3690253882212903,0.013322941264596528,0.005991528965065563,0.013960617029916913,0.011424861570229254,0.002440920393963047,0.0057684918245221,0.007591979163320071
rogue.cosmo25cmb.4096g5HbwK1BH,10,0.6522647998000108,0.6570960790162228,0.020041351551707238,0.48537911373618947,0.4863289091710493,0.0030472590009426094,0.03997087534457126,0.05222326197737377,0.0168336415532357,0.00335360465723446,0.0043688874334296265,0.0026966806929409775
rogue.cosmo25cmb.4096g5HbwK1BH,11,0.8566441413582937,0.8559813502651079,0.017698541981139806,0.37620013354834264,0.3751060056773765,0.005862197440483763,0.09062431721308284,0.04778598002619593,0.02739501777480121,0.026238193874407772,0.027405674154947678,0.004848368302692423
