Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
Combined,Combined_Disky,0.6786573856347329,0.6774134318818262,0.005184672286944233,0.6725229374626833,0.6773542007147504,0.6827262870619953,0.38847712322703615,0.3927745116282216,0.003664975655464319,0.38912189066620395,0.3926488711756634,0.3963038054778841,0.14882125047636371,0.1491597053589912,0.004775248441006987,0.14448758127191383,0.14893237898262218,0.15365092845888903,0.09119608887763285,0.09191029257557934,0.0022169849623858524,0.08971492780160426,0.09189994682343444,0.09421214015764444
