Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
h148.cosmo50PLK.3072g3HbwK1BH,11,0.7435164663682733,0.7965533837160579,0.06219346994975069,0.7426427194901407,0.7541859359927138,0.8737150779637438,0.700517008427725,0.7122805073497046,0.03208996530785661,0.6928722175274965,0.7014470914695957,0.7414293291511154,0.020408401413410583,0.0938065020674193,0.15136512077028447,0.0,0.020886477647936025,0.255088989260641,0.006082432375357345,0.0776512571772447,0.11597035728814631,0.0012908069730021357,0.0055464037401123465,0.1941909903775456
h148.cosmo50PLK.3072g3HbwK1BH,12,0.6961999243378368,0.7020566040262285,0.03233767814453155,0.6924901910404302,0.696206161579407,0.7001123327472606,0.4854735932716837,0.5071604522027866,0.04478740194001562,0.4850813632371791,0.4859949777972563,0.5662270475065037,0.010158720258300707,0.05457119417524666,0.10465842526128778,0.0075922857827472896,0.010496481044750927,0.13011743786684724,0.0006323056029226379,0.04048630945312221,0.10117859961034857,0.0008290788280491637,0.0018959737579026356,0.034225996557469884
h148.cosmo50PLK.3072g3HbwK1BH,14,0.8790146374977063,0.8711595271008203,0.02957554431801521,0.8424243455852939,0.8793326299965508,0.8853855643565134,0.5003772188586835,0.524545068850961,0.042381403919571445,0.5007010243778393,0.5027984650071758,0.5680584598879077,0.04828097543199125,0.10806864675223364,0.11018397105046004,0.045765468963207455,0.049333738382838915,0.2475870427168837,0.030877813066324797,0.06153188443083333,0.10684208843546655,0.027100388973810303,0.03002158691510535,0.032928243116682535
h148.cosmo50PLK.3072g3HbwK1BH,19,0.988166301927655,0.9476126991551803,0.04229228416446907,0.9034482942925318,0.955435810668216,0.9834860325979812,0.9711827060575896,0.8937352761240852,0.04533079622119521,0.8574822084676562,0.9165145882324416,0.9268302616665399,0.00032335810393610553,0.06515694851012385,0.09957949843123631,0.0,0.008177823329771829,0.19216646679590232,0.0012626400403864453,0.0824592605814767,0.12498479202408878,0.0,0.010643247529459655,0.2171469793190162
h148.cosmo50PLK.3072g3HbwK1BH,23,0.9518112227804777,0.9255316493390361,0.04479758326378638,0.8673838350613706,0.9485805658768826,0.9537132643116082,0.7616052653925977,0.782985551558642,0.03811615921807467,0.7604158713055347,0.7625636741106108,0.8299613904471671,0.003053635270848458,0.08912855153858869,0.12027306918956436,0.0010543865994879441,0.009448028519720379,0.20297518524963454,0.004608168244752353,0.07038094963063206,0.12199345267323378,0.001576363189352156,0.004896783564159481,0.19874563812299442
h148.cosmo50PLK.3072g3HbwK1BH,27,0.941809829687211,0.9324135074812053,0.035618069105283784,0.9179430225702254,0.9406223683066653,0.9445611222855821,0.7641854077849953,0.7727407379824214,0.03437635079415785,0.7625159586351838,0.7640256370638568,0.8125954636981513,0.0101925360226367,0.06961192532051177,0.11664005074759669,0.005486788349948942,0.00936298715860889,0.1927177745481835,0.017928001980607886,0.06463444371611587,0.11943190107839301,0.01474041471020139,0.017892534716915154,0.10130672799617894
h229.cosmo50PLK.3072gst5HbwK1BH,2,0.8223143214019968,0.7999378434249279,0.04287087923175203,0.7816949679727462,0.8178972676189212,0.8222184180429596,0.25383003439694274,0.27493545072515785,0.04710365661953576,0.2509054988887313,0.2532509497793569,0.31705909410215705,0.02848995344195355,0.09181059802794274,0.12428716097027435,0.029536416345888418,0.03489330527122733,0.21728929087207605,0.0484825035400984,0.08498098280674071,0.11287389202083038,0.044066681719726136,0.04678201839383787,0.05095741473614159
h229.cosmo50PLK.3072gst5HbwK1BH,3,0.5933302261873741,0.6388402667955494,0.06806297305360075,0.5915879312366615,0.5928614258143592,0.7198575336790815,0.4777946795029315,0.4935581233179626,0.03300700692030111,0.4775490743737987,0.4794092931849206,0.5152189913584875,0.0015884919348700883,0.07859567937424314,0.14637987379897446,0.000749578620961844,0.0029521655448750267,0.27551610635693,0.009516190155783822,0.07015786991238064,0.1322186295478717,0.0,0.009903011081171044,0.23989229599135742
h229.cosmo50PLK.3072gst5HbwK1BH,5,0.6851507701832218,0.6904137998690923,0.025128231663248454,0.6847989075923256,0.6863933599487884,0.6886482551864379,0.3370728244786545,0.3608935103699659,0.04834270693940767,0.33560462908864724,0.3387868735075396,0.44313764862920857,0.000877848604383168,0.06485849150699238,0.12892020925738504,0.0021552389361670916,0.0060027039601372985,0.1681841086097396,0.06585164586855038,0.0967856940866299,0.10084538707963236,0.06442745441214281,0.06719714047684139,0.07103252177339431
h229.cosmo50PLK.3072gst5HbwK1BH,6,0.8314813632520736,0.8180077249770911,0.033120791032900686,0.7839328669234601,0.8311909567002008,0.8348721416255034,0.36004164892369445,0.3834537188514245,0.04335988702361574,0.35921235361288,0.36134657131202563,0.4437602357991339,0.0262745574054652,0.10668161368153581,0.14535848388172623,0.023556387617567107,0.028262567618075565,0.2930490978463389,0.09171713603757055,0.12084754124625001,0.11425352265791286,0.08664331870899389,0.09006182500133851,0.09385822227502134
h229.cosmo50PLK.3072gst5HbwK1BH,18,0.9530237148921848,0.9131550396179577,0.03858395088109022,0.8755315806927556,0.9170205839148375,0.9530837258050227,0.8295653771720821,0.8353054008292262,0.03061106155078248,0.8083937689621727,0.8299732589387803,0.870988174601229,0.0001254396943244621,0.10788301712383372,0.12362152528708217,0.0008124772911759487,0.053930380309476875,0.25505742780403007,1.3773416293777355e-05,0.09662597690928507,0.13251272865316552,0.00025360304723527193,0.003972977216611851,0.2595009377420951
h242.cosmo50PLK.3072gst5HbwK1BH,8,0.7659992196067021,0.758619846228096,0.021184554896325408,0.7595569005226085,0.764636254347973,0.7681312239413005,0.32502998017512563,0.33757759871106463,0.032499539567904696,0.3237097916404702,0.3251403739724519,0.327385589851276,0.038014744418670865,0.08341145085252584,0.1252696869700383,0.03680530529317055,0.04243263911694127,0.05171025027966197,0.024308921030025663,0.06180668920011657,0.11621968588342073,0.022537622530125118,0.02411374790137234,0.026118297382598705
h242.cosmo50PLK.3072gst5HbwK1BH,10,0.8745396135447545,0.8546522039656581,0.033955114489030436,0.815040857015744,0.8696099502934009,0.8717778924466285,0.5336719632810529,0.5509758221364885,0.037643731177475506,0.5325768661029449,0.5334562111879362,0.5840795156449363,0.007113965252355452,0.07345869884747444,0.11732179791435471,0.009630261385947726,0.012955516993469364,0.21820145509105676,0.009535001232567916,0.06444892344005827,0.12366444784799095,0.00803123596665042,0.009012514104506205,0.14891424003520573
h242.cosmo50PLK.3072gst5HbwK1BH,11,0.8526676414052606,0.8468916844944333,0.031814141568692784,0.8505008779147536,0.8530330988033316,0.8555265297691788,0.42039310820912523,0.42911450861761885,0.028698728390948752,0.4171247042399222,0.41841972870786176,0.42060993036414557,0.0017627007375156725,0.06357304082721177,0.1193039999176716,0.009140613552901694,0.014638558350804524,0.14363533962897013,0.044008656199062544,0.0725921385509949,0.09488379359159027,0.04190709594237997,0.04309725823199099,0.044626750410859325
h242.cosmo50PLK.3072gst5HbwK1BH,26,0.7398810587949237,0.7472613544657633,0.02635159817846575,0.7377744869880625,0.7414702372327459,0.7600061812545199,0.5391951593163932,0.5662358879808266,0.04343398278023406,0.5394183050659751,0.5404514580945098,0.6188820430705777,0.00258648842226289,0.08315447549620941,0.1263718770675078,0.004049400601815911,0.008028179084882011,0.23374993596218185,0.007876753291160206,0.08803383487535875,0.15113853264108512,0.0019547417882109933,0.00766511867218035,0.28411515828626527
