Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
Combined,KF High Mass,0.7063012152005029,0.7045512483167634,0.007742883792145061,0.696657781089225,0.7047299388598242,0.7123312387875815,0.36525231305847755,0.36882543989188815,0.007537167299927729,0.36144763898397064,0.3682929107436418,0.37628612043725757,0.11076790609540134,0.11460867872541954,0.006813477019922723,0.10790381941630671,0.1141302427841964,0.121244449640251,0.1052210324258946,0.10893084980789543,0.006016747874892512,0.10310585460424947,0.10866116892145444,0.11492041262336887
