Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
elektra.cosmo25cmb.4096g5HbwK1BH,4,0.47498023106055604,0.5189379918746391,0.07078112496575059,0.4099663278120591,0.4153371849686683,0.025850527684438383,0.0025106980849447886,0.07183720079243501,0.1096265567868156,0.0028346809801312917,0.0581767131325611,0.12871649471157673
elektra.cosmo25cmb.4096g5HbwK1BH,5,0.6281219150331454,0.6468101339895067,0.03752767632786922,0.43586031440880935,0.4534305381948352,0.036831075048674965,0.03526064597036916,0.08386092551220262,0.10795522356211525,0.024840898770673747,0.06919255915124572,0.12236941378711533
elektra.cosmo25cmb.4096g5HbwK1BH,6,0.4359340282548627,0.4780715634511335,0.05802239537505199,0.2627775173286047,0.2892706425368619,0.04308013325882554,0.001988878929924001,0.06222104553322223,0.1065486936445096,0.02145149964954924,0.09633240040743263,0.12818937521116633
elektra.cosmo25cmb.4096g5HbwK1BH,9,0.8369932783149829,0.8529224733677716,0.02753101176495922,0.7006864507333965,0.7175977693970336,0.03542714439314298,0.030364690539723696,0.09024392231370723,0.11020481617239868,0.014653362758880246,0.07569197617032457,0.12782019519896895
elektra.cosmo25cmb.4096g5HbwK1BH,10,0.8148462774940276,0.8360830702496092,0.04039494504094316,0.6672132963738436,0.6940983426730376,0.04163467585804977,0.025203043537758093,0.08399417519676124,0.12995749229026216,0.016155827899779773,0.1017920367636748,0.13858634313720883
h229.cosmo50PLK.3072gst5HbwK1BH,2,0.8731566016437114,0.8486830322634543,0.04440766556500977,0.29658548736817714,0.31841544647684156,0.042232041537283486,0.00780039012925234,0.0980458430073356,0.14857717677436788,0.036580074508655795,0.09944914713715836,0.12036555800717554
h229.cosmo50PLK.3072gst5HbwK1BH,3,0.5905999822063203,0.6284237463110015,0.06582924597615716,0.47066393661519584,0.48697767903527006,0.03664966195876579,0.0012766543917784809,0.07424306630076684,0.14211372493573485,0.0007987979455576027,0.0657227239737224,0.11784387749382712
h229.cosmo50PLK.3072gst5HbwK1BH,5,0.8707305185559403,0.84973316191334,0.04361069941893468,0.4377282963457536,0.45187080116059103,0.03146734470947707,0.003979082363865574,0.06668933543796282,0.12806009935821383,0.07673864107195093,0.10636556971906296,0.09475730293770332
h229.cosmo50PLK.3072gst5HbwK1BH,6,0.8945170145421286,0.8682887854220408,0.04218144729016906,0.43474031340030317,0.4552354667023736,0.044059201832009516,0.05664649114620873,0.12959175799540698,0.12609789475988725,0.0657207161128761,0.11558482421238057,0.12330206857111263
h229.cosmo50PLK.3072gst5HbwK1BH,18,0.9712956707822142,0.9192429971419783,0.04326501030314669,0.8320898924625548,0.8397582135259206,0.030865561128082242,0.006453052019986442,0.06222810956662534,0.09327864159274075,0.0007986614690794324,0.08658019163425659,0.13078251953730793
