Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
h148.cosmo50PLK.3072g3HbwK1BH,7,0.6925161124022399,0.7180744399105842,0.04435509578459539,0.6922773531441406,0.6950708370080558,0.7712088181971648,0.5433822954946856,0.5716322448925324,0.04365188211390729,0.5428641539338508,0.5440811204949668,0.6309593303240637,0.016176892110927998,0.08350063695171588,0.11931762953420903,0.013885991191287373,0.01744627801202725,0.25845609235957545,0.005575635589275365,0.08564279995889322,0.13574526271600468,0.0031573734181123813,0.00689758271893537,0.23830141306439862
h148.cosmo50PLK.3072g3HbwK1BH,10,0.7496432164086725,0.7352522927989972,0.03963962233955816,0.7149301646311802,0.749319109604011,0.7535574152636696,0.1994317644667517,0.23674326933508197,0.06563364705482302,0.1981280883059268,0.20155046863459483,0.31259237138090384,0.04427984577972553,0.12541268551129242,0.15016293586529414,0.04099909136846365,0.04670562866659615,0.35125651784090467,0.06572253064439351,0.12647897753559542,0.11607729216623831,0.06338587426434567,0.06809347136661316,0.2520028901594355
h148.cosmo50PLK.3072g3HbwK1BH,11,0.7392798374416772,0.7952248365973946,0.061784397742894105,0.743483132125705,0.753401689895313,0.8723671085831148,0.7031280596454633,0.7119907198155235,0.03262383174593161,0.6932292179882327,0.7010366065350989,0.753278812653572,0.020132456508138653,0.0933565088590417,0.1515767835058365,0.0002065006698486107,0.020717316860012137,0.255088989260641,0.003515887252805813,0.07343281025724183,0.11507007866687914,0.001084423257124178,0.0061041815000744135,0.18953792224490806
h148.cosmo50PLK.3072g3HbwK1BH,12,0.6968396724187467,0.7016499838573144,0.03242144986236676,0.6914796524422852,0.6954373321821407,0.7002490013246454,0.48407039345438563,0.5067437934849512,0.04498883262221356,0.48422424344653814,0.4854221929188753,0.5662270475065037,0.00893296889925324,0.05533048225491826,0.10432870392340364,0.00834043433344938,0.011180770252897949,0.13011743786684724,0.0014284852207554386,0.04060987859279277,0.10113082222406779,0.001006465428670673,0.0020053325421419367,0.034225996557469884
h148.cosmo50PLK.3072g3HbwK1BH,14,0.8856726420391745,0.871424331205659,0.02966582865356613,0.8424243455852939,0.8794255407834126,0.8850934707252496,0.5028228718534591,0.5247843893649492,0.04225377983832524,0.501428297530934,0.5030424314015731,0.5680584598879077,0.047121987185945194,0.1067302484483858,0.11092736140643435,0.04277377089045902,0.04729622930189275,0.2475870427168837,0.030795621903543208,0.06202787117481047,0.1066997918049446,0.025906019421140562,0.03079412961571844,0.03468744687014992
h148.cosmo50PLK.3072g3HbwK1BH,19,0.9933588990665869,0.9466933353764039,0.04201478362031752,0.9034482942925318,0.9527551541481141,0.9849973316605787,0.9645125009661727,0.8944265827141349,0.0461945158081443,0.8574822084676562,0.9166301452444325,0.9258824237678206,0.0007218978057832448,0.06559067133141289,0.09938595596223566,0.0,0.008986352903597953,0.19216646679590232,0.0012116749503183987,0.08189330331991343,0.12525339472003078,0.0,0.009221121676852757,0.2171469793190162
h148.cosmo50PLK.3072g3HbwK1BH,23,0.951600707435283,0.9261100085694901,0.04532751478530295,0.8673838350613706,0.9491753647200067,0.9543620689293236,0.7615120762800238,0.7823722243506356,0.03775885103074502,0.7605199649531085,0.7626943191995054,0.8299613904471671,0.0032518367168901177,0.08900054454191436,0.12036151631463109,0.0014664460872389148,0.009076182690979252,0.20297518524963454,0.0043115855775895055,0.06877727362370056,0.1216614699611082,0.00199306815113611,0.004917791378040545,0.19874563812299442
h148.cosmo50PLK.3072g3HbwK1BH,27,0.9408669015091163,0.9314967222458184,0.03723333043102568,0.8980799616764483,0.9413677769956814,0.9451047825124478,0.7635367981569374,0.7729628358361331,0.034339292260527024,0.762891182140142,0.7642686385528074,0.8125954636981513,0.009619116746649416,0.07053312268615365,0.11624658489681526,0.004171043616199379,0.010188535739891761,0.1927177745481835,0.017543745504568952,0.06484575396562817,0.11941664948412206,0.013638231645521767,0.018136814898699144,0.10130672799617894
h229.cosmo50PLK.3072gst5HbwK1BH,2,0.8212034764847184,0.8004118564106577,0.04323803216297252,0.7816949679727462,0.8181012099476979,0.8240424096752036,0.25339922072845755,0.2765829557823991,0.0477045560548306,0.25226980231254353,0.25468684620294235,0.32659719785746155,0.031118803312047517,0.09281921917895448,0.12453781598210567,0.02760271512856639,0.035965376604642614,0.22420480773281584,0.04783958202183801,0.08524675571008371,0.11286061768322762,0.04457392976863452,0.0474309145941717,0.05035546400710165
h229.cosmo50PLK.3072gst5HbwK1BH,3,0.592162550171337,0.638505127528304,0.06828341788878191,0.5910212059710046,0.5927809778839649,0.7198575336790815,0.47842589733552804,0.49350343478797404,0.033019273076338194,0.477088514026651,0.47915681168542684,0.5152189913584875,0.00040022604409631216,0.07863578088542776,0.14635596419791608,0.000615189387678875,0.003157670545196017,0.27551610635693,0.010430765372779531,0.07054283492689485,0.13204243935797158,0.0,0.01055807886078745,0.23989229599135742
